gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0014731,spectrin-associated cytoskeleton,cytoskeleton,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0016529,sarcoplasmic reticulum,ER/Golgi,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030018,Z disc,other cellular component,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473570.1,105334969,NC_047562.1,12912341,12961210,GO:0030315,T-tubule,plasma membrane,C
