gene	padj	log2FoldChange	description
LOC105348625	0.0173614316223637	-0.560702969446849	uncharacterized protein LOC105348625
LOC105339885	0.0399980589017912	-0.560679039492341	uncharacterized protein LOC105339885
LOC105335378	0.0172790078629585	-0.559430083377318	uncharacterized protein LOC105335378 isoform X2
LOC105337269	0.0291045169681703	-0.552903571551215	uncharacterized protein LOC105337269 isoform X1
LOC117684907	0.0416092928991331	-0.552803585868858	uncharacterized protein LOC117684907
LOC105347219	0.0212633416139484	-0.550765921868384	uncharacterized protein C20orf96
LOC105332087	0.0294943075139615	-0.54708391740794	uncharacterized protein LOC105332087
LOC105331808	0.032630674544021	-0.54598565004947	uncharacterized protein LOC105331808 isoform X1
LOC105337409	0.021303049885563	-0.54553907827664	uncharacterized protein LOC105337409
LOC105348138	0.0163658699893728	-0.53639524884944	uncharacterized protein LOC105348138 isoform X5
LOC117684037	0.0340054988528855	-0.532971714353346	uncharacterized protein LOC117684037
LOC105328783	0.00183383086215313	-0.529388248691579	uncharacterized protein LOC105328783 isoform X1
LOC105347588	0.0462491436332517	-0.527677465070494	uncharacterized protein LOC105347588
LOC105344839	0.0255855788509016	-0.527457440027942	uncharacterized protein LOC105344839 isoform X1
LOC105330998	0.00387298797055637	-0.525803347947623	uncharacterized protein LOC105330998 isoform X2
LOC105340431	0.00904655685511609	-0.525001780064613	uncharacterized protein LOC105340431
LOC105327309	0.0340560268957985	-0.524230934713173	uncharacterized protein LOC105327309
LOC105325226	0.0299267033123197	-0.522842177761914	uncharacterized protein LOC105325226 isoform X1
LOC105344592	0.00443923057727612	-0.522211529902748	uncharacterized protein LOC105344592 isoform X1
LOC105333516	0.0286488775012826	-0.520825280365028	uncharacterized protein LOC105333516 isoform X1
LOC105326682	0.00692965027437739	-0.519447896792992	uncharacterized protein LOC105326682 isoform X2
LOC105345013	0.00195995354130694	-0.511753303414442	uncharacterized protein LOC105345013 isoform X1
LOC105348439	0.0481724654673116	-0.509394547674705	uncharacterized protein LOC105348439 isoform X4
LOC117687061	0.0382587175276604	-0.505480319296213	uncharacterized protein LOC117687061
LOC105329806	0.0131816725516128	-0.505325190296549	uncharacterized protein LOC105329806 isoform X5
LOC105345100	0.036187917871321	-0.504972617853372	uncharacterized protein LOC105345100 isoform X2
LOC117684402	0.0256740871132419	-0.503800512426425	uncharacterized protein LOC117684402 isoform X2
LOC105343730	0.01587493431805	-0.503495971349663	uncharacterized protein LOC105343730
LOC105339757	0.042677487277621	-0.501033792961049	uncharacterized protein LOC105339757
LOC105331742	0.0371161723556792	-0.49732687792496	uncharacterized protein LOC105331742 isoform X1
LOC105347226	0.0074115169634241	-0.495905808300209	uncharacterized protein LOC105347226 isoform X1
LOC105343055	0.045865000252599	-0.495879224917054	uncharacterized protein LOC105343055 isoform X1
LOC105335495	0.0458977589839444	-0.495732567804947	uncharacterized protein LOC105335495
LOC105343208	0.0228284029647668	-0.493879012970912	uncharacterized protein LOC105343208
LOC105317829	0.0269288277020291	-0.491639300393338	uncharacterized protein LOC105317829 isoform X1
LOC105321563	0.0232037658057615	-0.489708358703481	uncharacterized protein LOC105321563 isoform X1
LOC105330207	0.0223935052600548	-0.487984163156987	uncharacterized protein LOC105330207 isoform X1
LOC105346164	0.00852919660406425	-0.485267598118185	uncharacterized protein LOC105346164 isoform X17
LOC105343690	0.0147932849605902	-0.485104217437058	uncharacterized protein LOC105343690 isoform X4
LOC105345190	0.0296784381218354	-0.479572648882811	uncharacterized protein LOC105345190
LOC105330860	0.0340054988528855	-0.479287158133781	uncharacterized protein LOC105330860 isoform X3
LOC105327269	0.00700290378914553	-0.477915472795293	uncharacterized protein LOC105327269 isoform X1
LOC105324834	0.0197220461244771	-0.476277983554545	uncharacterized WD repeat-containing protein alr3466
LOC105331031	0.000225989119720065	-0.471117897951214	uncharacterized protein LOC105331031
LOC117684838	0.00691608777383696	-0.47006910570456	uncharacterized protein LOC117684838
LOC105323131	0.0269288277020291	-0.468564989854483	uncharacterized protein LOC105323131 isoform X1
LOC105326553	0.0411718833916815	-0.465508646816369	uncharacterized protein LOC105326553 isoform X1
LOC105330773	0.0429516767105352	-0.46151744758439	uncharacterized protein LOC105330773 isoform X2
LOC117680463	0.00423172450783911	-0.461504558147551	uncharacterized protein CFAP97D1-like
LOC105335069	0.0375501283325986	-0.455674242989563	uncharacterized protein LOC105335069
LOC105343268	0.0212222809266565	-0.455256187740491	uncharacterized protein LOC105343268 isoform X1
LOC105323053	0.0260870068280142	-0.451132279016717	uncharacterized protein LOC105323053
LOC105341255	0.0212222809266565	-0.447486825436059	uncharacterized protein LOC105341255
LOC105329433	0.0423696942036111	-0.442167975154091	uncharacterized protein LOC105329433 isoform X6
LOC105333512	0.0433339659359662	-0.441507111518226	uncharacterized protein C2orf73 homolog isoform X2
LOC105328978	0.0228284029647668	-0.440930211316938	uncharacterized protein LOC105328978
LOC105325326	0.0188134834582054	-0.440784359873738	uncharacterized protein LOC105325326
LOC105344574	0.0341282724409056	-0.439350078092558	uncharacterized protein LOC105344574
LOC105331800	0.0485663503661672	-0.43267481347533	uncharacterized protein LOC105331800
LOC105334161	0.0170533149151168	-0.431063588202154	uncharacterized protein LOC105334161 isoform X6
LOC105331458	0.0278402364704694	-0.43066665613464	uncharacterized protein LOC105331458 isoform X2
LOC105338947	0.00142015302271199	-0.428175515497655	uncharacterized protein LOC105338947 isoform X4
LOC105332671	0.0323444110597455	-0.416497368836957	uncharacterized protein LOC105332671 isoform X9
LOC105323223	0.0473979399811181	-0.415911156042248	uncharacterized protein LOC105323223 isoform X1
LOC105330965	0.0340774504838311	-0.408155938674479	uncharacterized protein LOC105330965 isoform X1
LOC105319270	0.00694558600981266	-0.398370984817732	uncharacterized protein LOC105319270 isoform X2
LOC105335618	0.0175572938383408	-0.39298805991101	uncharacterized protein LOC105335618 isoform X1
LOC105327744	0.00102058456330026	-0.386037027540027	uncharacterized protein LOC105327744 isoform X3
LOC105343008	0.0289216021805373	-0.381831634402469	uncharacterized protein LOC105343008
LOC105345299	0.0309561873068065	-0.376899237164903	uncharacterized protein KIAA0895-like isoform X5
LOC105330915	0.0384112567111996	-0.375171803096033	uncharacterized protein LOC105330915 isoform X3
LOC105331197	0.0347558607721079	-0.374940879334502	uncharacterized protein LOC105331197 isoform X4
LOC105320062	0.0216486496994226	-0.368238597532163	uncharacterized protein LOC105320062
LOC117684422	0.0224017090622843	-0.348233215389813	uncharacterized protein LOC117684422
LOC117681619	0.0144505095827612	-0.345579046696283	uncharacterized protein LOC117681619
LOC117684560	0.00132989337802024	-0.343944703810883	uncharacterized protein LOC117684560 isoform X3
LOC105326231	0.0395706652010502	-0.339628921979446	uncharacterized protein LOC105326231 isoform X2
LOC105341570	0.0412085052214725	-0.32278339675819	uncharacterized protein LOC105341570
LOC105319247	0.0329589352623713	-0.305357086809317	uncharacterized protein LOC105319247 isoform X1
LOC105319378	0.0202368496054362	-0.303603845262469	uncharacterized protein LOC105319378 isoform X8
LOC105328589	0.012220351981641	-0.253008208685982	uncharacterized protein LOC105328589 isoform X1
LOC105317356	0.0483974992248958	-0.24037370454746	uncharacterized protein LOC105317356 isoform X4
LOC105331981	0.00182903064242301	-0.224096876229367	uncharacterized protein LOC105331981 isoform X1
LOC117686172	0.0213488371608319	0.0295862149975271	uncharacterized protein LOC117686172
LOC117691004	0.0243841232149021	0.0593182973951125	uncharacterized protein LOC117691004
LOC117682653	0.0298505283234925	0.0980171275108951	uncharacterized protein LOC117682653
LOC105327695	0.00615485449431386	0.145905932923672	uncharacterized LOC105327695 precursor
LOC105349228	0.0410595455368946	0.211206360689166	uncharacterized protein LOC105349228 isoform X4
LOC105320192	0.0137015221351439	0.213950623482222	uncharacterized protein LOC105320192 isoform X6
LOC105332198	0.014775670065108	0.233198571862852	uncharacterized protein LOC105332198 isoform X14
LOC105337439	0.0391198492314491	0.246415719410077	uncharacterized protein LOC105337439 isoform X3
LOC105330957	0.0221442622647732	0.251023309251052	uncharacterized protein LOC105330957
LOC105327310	0.0246257581081537	0.251889514571986	uncharacterized protein LOC105327310
LOC105340993	0.0459171117574081	0.257588304426677	uncharacterized protein LOC105340993
LOC105335627	0.0360551144645755	0.26679033882671	uncharacterized protein LOC105335627 isoform X8
LOC117686170	0.00185013642086853	0.286565140623351	uncharacterized protein LOC117686170 isoform X1
LOC105348134	0.0276116278396893	0.289440701252966	uncharacterized protein LOC105348134 isoform X1
LOC105329103	0.011834801065664	0.300591001051651	uncharacterized protein LOC105329103
LOC105342733	0.0111938389404607	0.312876609556895	uncharacterized protein LOC105342733
LOC105319839	0.0258151603400699	0.317071953098552	uncharacterized protein LOC105319839 isoform X1
LOC117692500	0.0219604499981614	0.32181180550837	uncharacterized protein LOC117692500
LOC117684893	0.03777460439468	0.335224487519217	uncharacterized protein LOC117684893
LOC105344566	0.01308671351743	0.338487700470105	uncharacterized protein LOC105344566
LOC105345032	0.0318726176619618	0.340518772121996	uncharacterized protein LOC105345032 isoform X1
LOC105336776	0.0176520242299285	0.342934499092602	uncharacterized protein LOC105336776 isoform X2
LOC109619842	0.00844979210009652	0.343838039597949	uncharacterized protein LOC109619842
LOC105343827	0.0452099193515875	0.350789528285959	uncharacterized protein LOC105343827
LOC105344569	0.0171765445601007	0.351898636619991	uncharacterized protein LOC105344569 isoform X2
LOC105330050	0.0106541653631905	0.353104471983235	uncharacterized protein LOC105330050 isoform X1
LOC105321019	0.0234460429932809	0.353201868878093	uncharacterized protein LOC105321019 isoform X3
LOC105338759	0.00486335754224063	0.354032746654415	uncharacterized protein LOC105338759
LOC105330518	0.0142669484794837	0.360470033521823	uncharacterized protein LOC105330518
LOC105340992	0.00747284432554137	0.360903458041937	uncharacterized protein LOC105340992 isoform X1
LOC105340347	0.0378388342801709	0.365813107615631	uncharacterized protein LOC105340347 isoform X2
LOC105331111	0.0214621171283509	0.366142162977105	uncharacterized protein LOC105331111
LOC105327152	0.00114866597105631	0.367356150408633	uncharacterized protein LOC105327152 isoform X1
LOC105327627	0.00313879087022409	0.369249106148217	uncharacterized protein LOC105327627 isoform X1
LOC105346013	0.0390372889048036	0.369268689642646	uncharacterized protein LOC105346013
LOC105333728	0.0432953980408412	0.370907259059537	uncharacterized protein LOC105333728
LOC105326400	0.0272257063254163	0.372742750380097	uncharacterized protein LOC105326400
LOC105336693	0.0208995053640258	0.379884721318047	uncharacterized protein LOC105336693 isoform X9
LOC105323596	0.0153916163879701	0.384273523154446	uncharacterized protein LOC105323596
LOC105335526	0.0349445543999503	0.384442713078743	uncharacterized protein LOC105335526 isoform X2
LOC105343394	0.00745461986027735	0.384937898793171	uncharacterized protein LOC105343394 isoform X1
LOC105330422	0.00444947407647734	0.388604542523628	uncharacterized protein LOC105330422
LOC105347677	0.00506818135224246	0.389152467735897	uncharacterized protein LOC105347677 isoform X2
LOC105348649	0.0235547731830586	0.390116519257571	uncharacterized protein LOC105348649
LOC117681676	0.0422824422032084	0.392102479606966	uncharacterized protein LOC117681676
LOC105348422	0.00422274872141048	0.395496929993465	uncharacterized protein LOC105348422 isoform X1
LOC105338603	0.0474914536005361	0.396481030499425	uncharacterized protein LOC105338603
LOC105319148	0.00258247389358663	0.397610413585762	uncharacterized protein LOC105319148 isoform X1
LOC105331672	0.018723836709085	0.399639815049765	uncharacterized protein LOC105331672 isoform X1
LOC117689048	0.018555816347031	0.399836412956164	uncharacterized protein LOC117689048
LOC105329006	0.0275807678929586	0.40298246893078	uncharacterized protein LOC105329006
LOC105327813	0.0361109671732635	0.403009366920502	uncharacterized protein LOC105327813 isoform X2
LOC105317369	0.0171179121140473	0.407012681825609	uncharacterized protein LOC105317369
LOC105319807	0.0391181498187456	0.411966724494367	uncharacterized protein LOC105319807
LOC117680310	0.045745335655606	0.412088118997365	uncharacterized protein LOC117680310 isoform X1
LOC105331717	0.0140125782719272	0.413037405988259	uncharacterized protein LOC105331717
LOC105343779	0.0361048851968131	0.418443405428545	uncharacterized protein C8orf34 homolog isoform X2
LOC105318256	0.0358020060180309	0.418622894199708	uncharacterized protein LOC105318256
LOC105341879	0.00215991822488682	0.41988989656644	uncharacterized protein LOC105341879
LOC105341803	0.0146224891892591	0.422370676366227	uncharacterized protein LOC105341803
LOC117680542	0.00933140499705363	0.422669378346396	uncharacterized protein LOC117680542
LOC105341751	0.00993308431072972	0.42367450325777	uncharacterized protein LOC105341751 isoform X1
LOC117690203	0.037308761359409	0.431814647943762	uncharacterized protein LOC117690203
LOC105332024	0.000758202590965711	0.432889219881454	uncharacterized protein LOC105332024
LOC105321971	0.0278364656080758	0.434003109907363	uncharacterized protein LOC105321971 isoform X1
LOC105343018	0.033545906224304	0.437407133572568	uncharacterized protein LOC105343018 isoform X1
LOC105339641	0.00067838996369848	0.437415648343368	uncharacterized protein LOC105339641
LOC105320842	0.0313031615427998	0.43914668962076	uncharacterized protein LOC105320842
LOC105326977	0.045865000252599	0.440902209362938	uncharacterized protein LOC105326977
LOC105321674	0.0186596772584257	0.442688138573654	uncharacterized protein LOC105321674
LOC105345396	0.0138614320542089	0.444135140309229	uncharacterized protein LOC105345396
LOC105326007	0.0297640796087474	0.448639156861883	uncharacterized protein LOC105326007
LOC105328503	0.0361109671732635	0.448667405593248	uncharacterized protein LOC105328503
LOC117691466	0.0180377552604068	0.45064308420262	uncharacterized protein LOC117691466
LOC105321514	0.016997651415576	0.450893441406892	uncharacterized protein LOC105321514
LOC117685820	0.0374450037057844	0.451806296837045	uncharacterized protein LOC117685820
LOC117691584	0.027844740259517	0.45229799152819	uncharacterized protein LOC117691584
LOC105321501	0.0462894370471677	0.460880974366823	uncharacterized protein LOC105321501
LOC105348578	0.0184366648134848	0.466422989126279	uncharacterized protein LOC105348578
LOC105342553	0.0168924275476861	0.46659922895571	uncharacterized protein LOC105342553
LOC105340383	0.0139590062661527	0.470741677353296	uncharacterized protein LOC105340383
LOC105322072	0.0188287173223163	0.471471131093957	uncharacterized protein LOC105322072 isoform X1
LOC105341191	0.043247731688086	0.471846024817862	uncharacterized protein LOC105341191 isoform X2
LOC105345694	0.00228052461621282	0.472348868096526	uncharacterized protein LOC105345694 isoform X1
LOC105328640	0.0134693482994343	0.472727343314201	uncharacterized protein LOC105328640
LOC105342640	0.00681458957894516	0.473466536095174	uncharacterized protein LOC105342640
LOC105333433	0.00135325628921207	0.47418366430221	uncharacterized protein LOC105333433 isoform X6
LOC105317589	0.0312779425296107	0.47807199477691	uncharacterized protein LOC105317589
LOC109619480	0.045599721153987	0.48489806933933	uncharacterized protein LOC109619480
LOC105342558	0.0262032258074848	0.486239110326028	uncharacterized protein LOC105342558
LOC117690419	0.0115968852123869	0.486619286651284	uncharacterized protein LOC117690419
LOC105344500	0.0446326303314415	0.487554383552201	uncharacterized protein LOC105344500 isoform X1
LOC105320001	0.0053275741440997	0.487712942342379	uncharacterized protein LOC105320001
LOC105325629	0.0287164638268299	0.488733364370222	uncharacterized protein LOC105325629
LOC105342697	0.0279364411437417	0.4902919365713	uncharacterized protein LOC105342697
LOC105335801	0.00320702606752772	0.49384168760818	uncharacterized protein LOC105335801 isoform X1
LOC105340088	0.00291315934442507	0.495976535274172	uncharacterized protein LOC105340088
LOC105332387	1.54233014972372e-05	0.496367706847145	uncharacterized protein LOC105332387
LOC105345530	0.0473997152896085	0.496995021776483	uncharacterized protein LOC105345530
LOC105338546	0.00875916753501468	0.497453170645846	uncharacterized protein LOC105338546 isoform X2
LOC105344686	0.000295274613871645	0.498952559545517	uncharacterized protein LOC105344686
LOC117681495	0.0462527933249989	0.506836947623406	uncharacterized protein LOC117681495
LOC117684140	0.0474914536005361	0.507517792213185	uncharacterized protein LOC117684140
LOC105340737	0.00433703998437289	0.510389587361328	uncharacterized protein C7orf50 homolog
LOC105327466	0.00164661613200157	0.511472979956394	uncharacterized protein LOC105327466
LOC105344451	0.00497499224694649	0.513345679855998	uncharacterized protein LOC105344451
LOC105334600	0.0316239455637955	0.513929942915555	uncharacterized protein LOC105334600
LOC117682216	0.0303503850421181	0.514206830826885	uncharacterized protein LOC117682216
LOC117689118	0.0460169613311395	0.516543627466546	uncharacterized protein LOC117689118
LOC105346587	0.0498567781020481	0.517129158024962	uncharacterized protein LOC105346587 isoform X1
LOC105320438	0.00828144793939575	0.520861770591604	uncharacterized protein LOC105320438
LOC105343758	0.00451081002692546	0.526358921753962	uncharacterized protein LOC105343758
LOC105327117	0.0434890764697384	0.527417757082344	uncharacterized protein LOC105327117
LOC105336219	0.0128958515624037	0.530787371848599	uncharacterized protein LOC105336219
LOC105323095	0.032378909669302	0.532314290607217	uncharacterized protein LOC105323095
LOC105345946	0.0296276460488851	0.532314900509954	uncharacterized protein LOC105345946
LOC105327244	0.00906045754548971	0.532913948523857	uncharacterized protein LOC105327244
LOC105323419	0.0354829471107562	0.534935010215761	uncharacterized protein LOC105323419 isoform X2
LOC105347460	0.0331147976373441	0.536792628989431	uncharacterized protein LOC105347460
LOC105330830	0.0204625876256698	0.537635020921978	uncharacterized protein LOC105330830 isoform X2
LOC105339602	1.35474449521356e-05	0.537659174150917	uncharacterized protein LOC105339602
LOC105331471	0.0497025767414176	0.537858403913803	uncharacterized protein LOC105331471
LOC105336691	0.0159123346054344	0.538568622204397	uncharacterized protein LOC105336691 isoform X2
LOC105319216	0.00217350260827292	0.541642751043179	uncharacterized protein LOC105319216
LOC117681156	0.00955408639476964	0.541767073523663	uncharacterized protein LOC117681156
LOC105333841	0.00303757546085622	0.542380002996223	uncharacterized protein LOC105333841 isoform X2
LOC105320253	0.0107826784144373	0.543619771942942	uncharacterized HIT-like protein Synpcc7942_1390
LOC105342388	0.0382587175276604	0.552540345661532	uncharacterized protein LOC105342388
LOC105341380	0.0483974992248958	0.552774389043954	uncharacterized protein LOC105341380
LOC105339911	0.00460562451813186	0.554845733525274	uncharacterized protein LOC105339911
LOC105331229	0.0420079539347282	0.557708694561947	uncharacterized protein LOC105331229
LOC105319400	0.0171179121140473	0.560666269109627	uncharacterized protein LOC105319400
LOC105334477	0.000816550906495585	0.562054163724283	uncharacterized protein LOC105334477
LOC105339843	0.021876368104571	0.566932844121776	uncharacterized protein LOC105339843
LOC105321461	0.0458266105820491	0.567969118441485	uncharacterized protein LOC105321461
LOC117688965	0.0134211877179128	0.568983108780268	uncharacterized protein LOC117688965
LOC105349074	0.0242925951288025	0.569088871957149	uncharacterized protein LOC105349074
LOC117692076	0.0059414120413499	0.569928672887984	uncharacterized protein LOC117692076
LOC117680782	0.0120102317959209	0.570592344134903	uncharacterized protein LOC117680782
LOC117683312	0.0469000170617941	0.572103155499352	uncharacterized protein LOC117683312 isoform X9
LOC105325138	9.99273267577128e-10	0.573020053327735	uncharacterized protein LOC105325138 isoform X14
LOC105318330	0.0328470111202571	0.574778098372072	uncharacterized protein LOC105318330
LOC105332890	0.00154831014794343	0.575285641211359	uncharacterized protein LOC105332890
LOC105339133	0.0352756197752477	0.576250901622994	uncharacterized protein LOC105339133 isoform X1
LOC105318109	0.0264322691905575	0.576915876633323	uncharacterized protein LOC105318109 isoform X1
LOC105333313	0.00158893330704342	0.579329707676459	uncharacterized protein LOC105333313 isoform X1
LOC105326491	0.0498828746834161	0.579399746456722	uncharacterized protein LOC105326491
LOC105338569	0.000939288356469091	0.580562201264832	uncharacterized protein LOC105338569
LOC105340758	0.00219686039943378	0.586943905009566	uncharacterized protein LOC105340758 isoform X1
LOC105347773	0.0166309175822156	0.587557959021776	uncharacterized protein LOC105347773
LOC105340520	2.79625992311868e-05	0.587941988089539	uncharacterized protein LOC105340520 isoform X2
LOC105346344	1.18992470980011e-05	0.588118451218598	uncharacterized protein LOC105346344
LOC105336350	0.00363718902883294	0.588703324706734	uncharacterized protein LOC105336350
LOC105332481	0.00848676893999373	0.58893671814873	uncharacterized protein LOC105332481 isoform X1
LOC105344317	0.0303560133166581	0.589524984202547	uncharacterized protein LOC105344317
LOC105333557	0.00192685600981092	0.592637298952758	uncharacterized protein LOC105333557
LOC105332283	7.36549093742803e-05	0.593514661302603	uncharacterized protein LOC105332283
LOC105335347	0.0323179539514144	0.593534281189763	uncharacterized protein LOC105335347
LOC105347742	0.0202620375975814	0.605622951619613	uncharacterized protein LOC105347742
LOC117684607	0.0393053280503151	0.606647956966713	uncharacterized protein LOC117684607 isoform X1
LOC105341364	0.00259976458400274	0.608887508146147	uncharacterized protein LOC105341364
LOC105326638	0.00313537799940174	0.614358747943159	uncharacterized protein LOC105326638
LOC105332768	0.0227828022188519	0.616367770833596	uncharacterized protein LOC105332768 isoform X2
LOC117691391	0.0166646398843941	0.617858981644531	uncharacterized protein LOC117691391
LOC105335258	0.00914458647202042	0.621531308352708	uncharacterized protein LOC105335258
LOC105338281	0.000880091731896634	0.621632608173608	uncharacterized protein LOC105338281 isoform X1
LOC105341059	0.0363430639969862	0.622496779918821	uncharacterized protein LOC105341059
LOC105327157	0.00675385273104749	0.622877355508726	uncharacterized protein LOC105327157
LOC105319198	0.0310898670236206	0.630374067692613	uncharacterized protein LOC105319198
LOC105349087	0.000889780345034377	0.633508469351687	uncharacterized protein LOC105349087 isoform X1
LOC105346862	0.0455914226718799	0.635762760447573	uncharacterized protein LOC105346862 isoform X1
LOC105331553	0.0297432841687628	0.636634444194137	uncharacterized protein LOC105331553
LOC105343845	0.00210899657367257	0.640463188939259	uncharacterized protein LOC105343845
LOC105320797	0.000269123235411468	0.641895082607559	uncharacterized protein LOC105320797
LOC105318620	0.00421550929666272	0.645160226910692	uncharacterized protein LOC105318620
LOC117683522	0.00635041035405229	0.645657977089407	uncharacterized protein LOC117683522
LOC105333176	0.00139572323896017	0.648351978866682	uncharacterized protein LOC105333176
LOC105347051	0.000458299102597636	0.649220787187674	uncharacterized protein LOC105347051
LOC105329892	0.0109701400484384	0.652956326821202	uncharacterized protein LOC105329892
LOC105337692	0.0204472029039943	0.653981423012838	uncharacterized protein LOC105337692
LOC105338260	0.0377041494150145	0.654007740868429	uncharacterized protein LOC105338260
LOC105346913	0.000102668672058596	0.655222059872645	uncharacterized protein C1orf131 homolog
LOC105324223	0.0107560793259213	0.655265827636224	uncharacterized protein LOC105324223 isoform X3
LOC117686571	0.0166610970198334	0.656905956050677	uncharacterized protein LOC117686571
LOC105346071	0.0394375315717628	0.660137855831581	uncharacterized protein LOC105346071 isoform X2
LOC105338628	0.0248831175048325	0.660773608668634	uncharacterized protein LOC105338628 isoform X2
LOC105346878	0.0346606360317288	0.666420641745505	uncharacterized protein LOC105346878
LOC105341736	0.0359563600456842	0.671295256847142	uncharacterized protein LOC105341736 isoform X1
LOC105320639	0.0374478741100969	0.673235091038143	uncharacterized protein LOC105320639
LOC105321041	0.00322536424022543	0.681807267569388	uncharacterized protein LOC105321041
LOC117688669	0.0200382601417755	0.688079346183068	uncharacterized protein LOC117688669
LOC105341673	0.0048548108774539	0.6886931987195	uncharacterized protein LOC105341673 isoform X2
LOC105333081	0.0116373478365282	0.690994444892565	uncharacterized protein LOC105333081
LOC105317823	0.00670428309287499	0.691196168669465	uncharacterized protein LOC105317823
LOC105327351	0.0304898544258854	0.694041851001594	uncharacterized protein LOC105327351
LOC117691812	0.0299515768683809	0.696483631362812	uncharacterized serine-rich protein C215.13-like isoform X1
LOC105348059	0.0383578697628784	0.701424296092542	uncharacterized protein LOC105348059
LOC117690180	0.00147744505087522	0.701936324724488	uncharacterized protein LOC117690180
LOC105327012	0.00162565727596269	0.704651720969796	uncharacterized protein LOC105327012
LOC105328089	0.0104618727487841	0.706078639028838	uncharacterized protein LOC105328089
LOC117682050	0.00228052461621282	0.70612717187619	uncharacterized protein LOC117682050
LOC117684880	0.00098684239632725	0.711232811275978	uncharacterized protein LOC117684880
LOC117684235	0.0130910321867324	0.712101786612454	uncharacterized protein LOC117684235
LOC105328385	0.0449358520088402	0.712350225106877	uncharacterized protein LOC105328385
LOC105343821	0.0411734507779247	0.713498499114892	uncharacterized protein LOC105343821
LOC117684363	0.00228347590477144	0.717375604238476	uncharacterized protein LOC117684363
LOC105347057	0.0385928623533199	0.717717696732424	uncharacterized protein LOC105347057
LOC105332763	0.0096562600498162	0.71930332567965	uncharacterized protein LOC105332763
LOC105328905	0.00964749952288521	0.721779580236793	uncharacterized protein LOC105328905
LOC105322631	0.00263494627437948	0.723731825462026	uncharacterized protein LOC105322631 isoform X3
LOC105344903	0.0120878888165412	0.724511908146103	uncharacterized protein LOC105344903
LOC105321499	0.000343497657800209	0.726555547109394	uncharacterized protein LOC105321499
LOC105345394	0.0204829518842384	0.727762928551401	uncharacterized protein LOC105345394
LOC117685982	0.0242925951288025	0.728750709012587	uncharacterized protein LOC117685982 isoform X2
LOC105336916	0.000245044467808897	0.729933755021311	uncharacterized protein LOC105336916 isoform X1
LOC105335987	0.0401451153325376	0.72996954309479	uncharacterized protein LOC105335987
LOC105331470	0.0395193597245373	0.7312344880109	uncharacterized protein LOC105331470
LOC105322065	0.000926638747447704	0.73445255054717	uncharacterized protein LOC105322065 isoform X3
LOC109618622	0.0109842329850107	0.745027522853263	uncharacterized protein LOC109618622
LOC105319219	0.0149873351285659	0.745295068442634	uncharacterized protein LOC105319219 isoform X4
LOC105332853	0.0115144198067961	0.74546495323545	uncharacterized protein LOC105332853
LOC105347923	0.0475272015388039	0.745774656725668	uncharacterized protein C1orf198 homolog
LOC105323939	0.0104669136052841	0.74908012864184	uncharacterized protein LOC105323939
LOC105328318	0.00539819054822451	0.760845671030249	uncharacterized protein LOC105328318
LOC105347158	0.000292721969518101	0.766975149982719	uncharacterized protein LOC105347158
LOC105348778	0.000100218088458354	0.767891282031268	uncharacterized protein LOC105348778
LOC105347970	0.0353680277742784	0.768900641658857	uncharacterized protein LOC105347970
LOC105334098	0.00666319844746042	0.772802859425186	uncharacterized protein LOC105334098
LOC109618553	0.0219604499981614	0.774607167476392	uncharacterized protein LOC109618553 isoform X16
LOC105333961	0.0193986760487036	0.776472635487176	uncharacterized protein LOC105333961 isoform X1
LOC105327681	0.03605635218242	0.781327998898606	uncharacterized protein LOC105327681
LOC117687435	0.0457304207026556	0.784578570058375	uncharacterized protein LOC117687435
LOC105327620	0.0165977236026406	0.784683271694895	uncharacterized protein LOC105327620 isoform X1
LOC105320750	0.00844979210009652	0.785804275950581	uncharacterized protein LOC105320750
LOC117690491	0.025803480106729	0.790231630956541	uncharacterized protein LOC117690491
LOC105342860	0.0481086124458284	0.794229258286422	uncharacterized protein LOC105342860 isoform X2
LOC105323225	0.000268501760599612	0.795588642010058	uncharacterized protein LOC105323225
LOC105338181	0.00169251185576739	0.800197239717526	uncharacterized protein LOC105338181 isoform X1
LOC105321131	0.0122403920131689	0.808582565974904	uncharacterized protein LOC105321131 isoform X2
LOC105317560	0.0067878826691815	0.809331657158542	uncharacterized protein LOC105317560 isoform X2
LOC105344909	0.00630948715982058	0.811958713631273	uncharacterized protein LOC105344909 isoform X1
LOC117684585	0.0313748237813479	0.814155623879835	uncharacterized protein LOC117684585
LOC105325768	0.00296501183812579	0.8174544417221	uncharacterized protein LOC105325768 isoform X1
LOC105321752	4.71202379868033e-05	0.820905374461798	uncharacterized protein LOC105321752
LOC105346572	0.000638400901525888	0.825511472808943	uncharacterized protein LOC105346572 isoform X6
LOC105322514	0.0149873351285659	0.826858061468087	uncharacterized protein LOC105322514
LOC105343630	0.00152709088875342	0.832496121871166	uncharacterized protein LOC105343630
LOC105321914	2.15045795161136e-07	0.833329500563691	uncharacterized protein LOC105321914 isoform X1
LOC117692760	0.0116072401790532	0.836515500914392	uncharacterized protein LOC117692760
LOC105344925	0.000642496370871718	0.839769892906581	uncharacterized protein LOC105344925
LOC105320555	0.024983440020519	0.842824161784745	uncharacterized protein LOC105320555
LOC105344887	0.018334521618136	0.858271718318777	uncharacterized protein LOC105344887 isoform X1
