num,year,month,day,hour,minute,trt,combo,temp,sal,pH
1555,2021,6,23,19,0,acclimation,8_7_19,19.9,30.1,8.14
1556,2021,6,23,19,10,acclimation,8_7_19,19.7,30,8.13
1557,2021,6,23,19,20,acclimation,8_7_19,19.3,30,8.14
1558,2021,6,23,19,30,acclimation,8_7_19,19.4,30.1,8.13
1559,2021,6,23,19,40,acclimation,8_7_19,19.6,30.1,8.12
1560,2021,6,23,19,50,acclimation,8_7_19,19.4,30.2,8.13
1561,2021,6,23,20,0,acclimation,8_7_20,18.9,30.2,8.14
1562,2021,6,23,20,10,acclimation,8_7_20,19.3,30.1,8.13
1563,2021,6,23,20,20,acclimation,8_7_20,19.2,30.1,8.13
1564,2021,6,23,20,30,acclimation,8_7_20,19,30.1,8.14
1565,2021,6,23,20,40,acclimation,8_7_20,19.3,30.1,8.15
1566,2021,6,23,20,50,acclimation,8_7_20,18.6,30.2,8.13
1567,2021,6,23,21,0,acclimation,8_7_21,18.6,30.1,8.14
1568,2021,6,23,21,10,acclimation,8_7_21,18.9,30.1,8.15
1569,2021,6,23,21,20,acclimation,8_7_21,18.7,30.1,8.14
1570,2021,6,23,21,30,acclimation,8_7_21,18.8,30.1,8.14
1571,2021,6,23,21,40,acclimation,8_7_21,18.6,30.2,8.14
1572,2021,6,23,21,50,acclimation,8_7_21,18.8,30.2,8.15
1573,2021,6,23,22,0,acclimation,8_7_22,18.8,30.2,8.14
1574,2021,6,23,22,10,acclimation,8_7_22,18.9,30.2,8.13
1575,2021,6,23,22,20,acclimation,8_7_22,18.9,30.2,8.15
1576,2021,6,23,22,30,acclimation,8_7_22,18.8,30.2,8.14
1577,2021,6,23,22,40,acclimation,8_7_22,18.5,30.2,8.14
1578,2021,6,23,22,50,acclimation,8_7_22,18.9,30.2,8.14
1579,2021,6,23,23,0,acclimation,8_7_23,18.9,30.1,8.14
1580,2021,6,23,23,10,acclimation,8_7_23,18.4,30.1,8.14
1581,2021,6,23,23,20,acclimation,8_7_23,18.7,30.1,8.15
1582,2021,6,23,23,30,acclimation,8_7_23,18.5,30.1,8.14
1583,2021,6,23,23,40,acclimation,8_7_23,18.6,30.2,8.14
1584,2021,6,23,23,50,acclimation,8_7_23,19,30.2,8.14
1585,2021,6,24,0,0,acclimation,8_8_0,18.8,30.2,8.14
1586,2021,6,24,0,10,acclimation,8_8_0,18.6,30.2,8.15
1587,2021,6,24,0,20,acclimation,8_8_0,18.6,30.1,8.14
1588,2021,6,24,0,30,acclimation,8_8_0,18.7,30,8.13
1589,2021,6,24,0,40,acclimation,8_8_0,18.8,30.1,8.14
1590,2021,6,24,0,50,acclimation,8_8_0,18.4,30.1,8.13
1591,2021,6,24,1,0,acclimation,8_8_1,18.5,30.1,8.14
1592,2021,6,24,1,10,acclimation,8_8_1,18.9,30.1,8.14
1593,2021,6,24,1,20,acclimation,8_8_1,18.8,30.1,8.14
1594,2021,6,24,1,30,acclimation,8_8_1,18.8,30.1,8.14
1595,2021,6,24,1,40,acclimation,8_8_1,18.7,30.1,8.14
1596,2021,6,24,1,50,acclimation,8_8_1,18.8,30.1,8.14
1597,2021,6,24,2,0,acclimation,8_8_2,19.3,30.1,8.14
1598,2021,6,24,2,10,acclimation,8_8_2,19.4,30.1,8.13
1599,2021,6,24,2,20,acclimation,8_8_2,19.2,30.1,8.13
1600,2021,6,24,2,30,acclimation,8_8_2,19.1,30.1,8.14
1601,2021,6,24,2,40,acclimation,8_8_2,19.1,30.1,8.14
1602,2021,6,24,2,50,acclimation,8_8_2,19.3,30.1,8.15
1603,2021,6,24,3,0,acclimation,8_8_3,19,30.1,8.15
1604,2021,6,24,3,10,acclimation,8_8_3,19.3,30.1,8.14
1605,2021,6,24,3,20,acclimation,8_8_3,19.4,30.2,8.13
1606,2021,6,24,3,30,acclimation,8_8_3,19.4,30.2,8.15
1607,2021,6,24,3,40,acclimation,8_8_3,19.2,30.2,8.14
1608,2021,6,24,3,50,acclimation,8_8_3,19.4,30.2,8.14
1609,2021,6,24,4,0,acclimation,8_8_4,19.1,30.2,8.14
1610,2021,6,24,4,10,acclimation,8_8_4,19.9,30.2,8.13
1611,2021,6,24,4,20,acclimation,8_8_4,19.3,30.2,8.14
1612,2021,6,24,4,30,acclimation,8_8_4,19.6,30.2,8.14
1613,2021,6,24,4,40,acclimation,8_8_4,19.1,30.2,8.15
1614,2021,6,24,4,50,acclimation,8_8_4,19.5,30.2,8.15
1615,2021,6,24,5,0,acclimation,8_8_5,19.8,30.1,8.15
1616,2021,6,24,5,10,acclimation,8_8_5,19.6,30.2,8.13
1617,2021,6,24,5,20,acclimation,8_8_5,19.4,30.3,8.14
1618,2021,6,24,5,30,acclimation,8_8_5,19.5,30.3,8.13
1619,2021,6,24,5,40,acclimation,8_8_5,19.3,30.3,8.13
1620,2021,6,24,5,50,acclimation,8_8_5,19.7,30.3,8.15
1621,2021,6,24,6,0,acclimation,8_8_6,19.6,30.3,8.14
1622,2021,6,24,6,10,acclimation,8_8_6,19.4,30.4,8.14
1623,2021,6,24,6,20,acclimation,8_8_6,19.6,30.4,8.15
1624,2021,6,24,6,30,acclimation,8_8_6,19.8,30.3,8.14
1625,2021,6,24,6,40,acclimation,8_8_6,19.5,30.3,8.14
1626,2021,6,24,6,50,acclimation,8_8_6,19.6,30.3,8.14
1627,2021,6,24,7,0,acclimation,8_8_7,19.6,30.2,8.13
1628,2021,6,24,7,10,acclimation,8_8_7,19.6,30.2,8.15
1629,2021,6,24,7,20,acclimation,8_8_7,19.5,30.3,8.14
1630,2021,6,24,7,30,acclimation,8_8_7,19.7,30.3,8.14
1631,2021,6,24,7,40,acclimation,8_8_7,20.3,30.3,8.13
1632,2021,6,24,7,50,acclimation,8_8_7,20.3,30.2,8.14
1633,2021,6,24,8,0,acclimation,8_8_8,20.1,30.2,8.13
1634,2021,6,24,8,10,acclimation,8_8_8,20.3,30.2,8.14
1635,2021,6,24,8,20,acclimation,8_8_8,20.5,30.2,8.14
1636,2021,6,24,8,30,acclimation,8_8_8,20.8,30.2,8.15
1637,2021,6,24,8,40,acclimation,8_8_8,21.1,30.2,8.14
1638,2021,6,24,8,50,acclimation,8_8_8,20.9,30.2,8.15
1639,2021,6,24,9,0,acclimation,8_8_9,20.7,30.2,8.14
1640,2021,6,24,9,10,acclimation,8_8_9,21,30.1,8.13
1641,2021,6,24,9,20,acclimation,8_8_9,20.7,30.1,8.13
1642,2021,6,24,9,30,acclimation,8_8_9,20.5,30.1,8.14
1643,2021,6,24,9,40,acclimation,8_8_9,20.8,30,8.14
1644,2021,6,24,9,50,acclimation,8_8_9,21,30,8.15
1645,2021,6,24,10,0,acclimation,8_8_10,20.7,30,8.14
1646,2021,6,24,10,10,acclimation,8_8_10,21.3,30.1,8.14
1647,2021,6,24,10,20,acclimation,8_8_10,21.1,30.2,8.14
1648,2021,6,24,10,30,acclimation,8_8_10,20.7,30.2,8.15
1649,2021,6,24,10,40,acclimation,8_8_10,20.9,30.2,8.14
1650,2021,6,24,10,50,acclimation,8_8_10,21,30.2,8.14
1651,2021,6,24,11,0,acclimation,8_8_11,21.2,30.3,8.15
1652,2021,6,24,11,10,acclimation,8_8_11,21.1,30.3,8.13
1653,2021,6,24,11,20,acclimation,8_8_11,21.1,30.3,8.14
1654,2021,6,24,11,30,acclimation,8_8_11,21.1,30.3,8.14
1655,2021,6,24,11,40,acclimation,8_8_11,21.2,30.3,8.13
1656,2021,6,24,11,50,acclimation,8_8_11,21,30.4,8.15
1657,2021,6,24,12,0,acclimation,8_8_12,21.3,30.4,8.15
1658,2021,6,24,12,10,acclimation,8_8_12,21,30.4,8.14
1659,2021,6,24,12,20,acclimation,8_8_12,20.8,30.4,8.14
1660,2021,6,24,12,30,acclimation,8_8_12,21.4,30.4,8.14
1661,2021,6,24,12,40,acclimation,8_8_12,21.5,30.3,8.15
1662,2021,6,24,12,50,acclimation,8_8_12,21.2,30.3,8.15
1663,2021,6,24,13,0,acclimation,8_8_13,21.5,30.3,8.16
1664,2021,6,24,13,10,acclimation,8_8_13,21.2,30.3,8.15
1665,2021,6,24,13,20,acclimation,8_8_13,21.2,30.4,8.15
1666,2021,6,24,13,30,acclimation,8_8_13,21.5,30.5,8.15
1667,2021,6,24,13,40,acclimation,8_8_13,21.3,30.5,8.15
1668,2021,6,24,13,50,acclimation,8_8_13,21.5,30.5,8.15
1669,2021,6,24,14,0,acclimation,8_8_14,21.2,30.5,8.16
1670,2021,6,24,14,10,acclimation,8_8_14,20.8,30.4,8.15
1671,2021,6,24,14,20,acclimation,8_8_14,20.9,30.4,8.16
1672,2021,6,24,14,30,acclimation,8_8_14,21.1,30.4,8.15
1673,2021,6,24,14,40,acclimation,8_8_14,21,30.3,8.16
1674,2021,6,24,14,50,acclimation,8_8_14,20.8,30.3,8.15
1675,2021,6,24,15,0,acclimation,8_8_15,20.6,30.4,8.14
1676,2021,6,24,15,10,acclimation,8_8_15,20.8,30.4,8.16
1677,2021,6,24,15,20,acclimation,8_8_15,21.1,30.4,8.15
1678,2021,6,24,15,30,acclimation,8_8_15,21,30.3,8.15
1679,2021,6,24,15,40,acclimation,8_8_15,21.1,30.4,8.15
1680,2021,6,24,15,50,acclimation,8_8_15,21.1,30.4,8.15
1681,2021,6,24,16,0,acclimation,8_8_16,21.2,30.3,8.15
1682,2021,6,24,16,10,acclimation,8_8_16,20.7,30.3,8.15
1683,2021,6,24,16,20,acclimation,8_8_16,20.6,30.3,8.15
1684,2021,6,24,16,30,acclimation,8_8_16,21,30.4,8.15
1685,2021,6,24,16,40,acclimation,8_8_16,20.9,30.4,8.15
1686,2021,6,24,16,50,acclimation,8_8_16,20.8,30.5,8.15
1687,2021,6,24,17,0,acclimation,8_8_17,20.5,30.5,8.16
1688,2021,6,24,17,10,acclimation,8_8_17,20.8,30.5,8.15
1689,2021,6,24,17,20,acclimation,8_8_17,20.4,30.5,8.15
1690,2021,6,24,17,30,acclimation,8_8_17,20.7,30.5,8.15
1691,2021,6,24,17,40,acclimation,8_8_17,20.5,30.4,8.15
1692,2021,6,24,17,50,acclimation,8_8_17,20.9,30.4,8.15
1693,2021,6,24,18,0,acclimation,8_8_18,20.8,30.4,8.14
1694,2021,6,24,18,10,acclimation,8_8_18,20.6,30.5,8.16
1695,2021,6,24,18,20,acclimation,8_8_18,20.5,30.6,8.15
1696,2021,6,24,18,30,acclimation,8_8_18,20.9,30.6,8.14
1697,2021,6,24,18,40,acclimation,8_8_18,20.5,30.6,8.15
1698,2021,6,24,18,50,acclimation,8_8_18,21.1,30.6,8.15
1699,2021,6,24,19,0,acclimation,8_8_19,20.6,30.5,8.16
1700,2021,6,24,19,10,acclimation,8_8_19,20.7,30.6,8.16
1701,2021,6,24,19,20,acclimation,8_8_19,21,30.7,8.15
1702,2021,6,24,19,30,acclimation,8_8_19,20.7,30.7,8.16
1703,2021,6,24,19,40,acclimation,8_8_19,20.6,30.6,8.15
1704,2021,6,24,19,50,acclimation,8_8_19,20.7,30.7,8.15
1705,2021,6,24,20,0,acclimation,8_8_20,20.5,30.6,8.15
1706,2021,6,24,20,10,acclimation,8_8_20,20.3,30.6,8.15
1707,2021,6,24,20,20,acclimation,8_8_20,20.6,30.5,8.14
1708,2021,6,24,20,30,acclimation,8_8_20,20.5,30.5,8.16
1709,2021,6,24,20,40,acclimation,8_8_20,20.1,30.6,8.16
1710,2021,6,24,20,50,acclimation,8_8_20,20.3,30.6,8.15
1711,2021,6,24,21,0,acclimation,8_8_21,20.4,30.5,8.15
1712,2021,6,24,21,10,acclimation,8_8_21,20.5,30.6,8.15
1713,2021,6,24,21,20,acclimation,8_8_21,20.7,30.7,8.15
1714,2021,6,24,21,30,acclimation,8_8_21,20.4,30.6,8.16
1715,2021,6,24,21,40,acclimation,8_8_21,20.5,30.6,8.16
1716,2021,6,24,21,50,acclimation,8_8_21,20.6,30.6,8.15
1717,2021,6,24,22,0,acclimation,8_8_22,20.2,30.6,8.15
1718,2021,6,24,22,10,acclimation,8_8_22,20.5,30.6,8.15
1719,2021,6,24,22,20,acclimation,8_8_22,20.5,30.6,8.14
1720,2021,6,24,22,30,acclimation,8_8_22,20.4,30.6,8.16
1721,2021,6,24,22,40,acclimation,8_8_22,20.2,30.6,8.15
1722,2021,6,24,22,50,acclimation,8_8_22,20.2,30.5,8.15
1723,2021,6,24,23,0,acclimation,8_8_23,20.6,30.4,8.16
1724,2021,6,24,23,10,acclimation,8_8_23,20.7,30.4,8.14
1725,2021,6,24,23,20,acclimation,8_8_23,20.3,30.3,8.15
1726,2021,6,24,23,30,acclimation,8_8_23,20.4,30.4,8.15
1727,2021,6,24,23,40,acclimation,8_8_23,20.2,30.4,8.16
1728,2021,6,24,23,50,acclimation,8_8_23,20.6,30.5,8.16
1729,2021,6,25,0,0,acclimation,8_9_0,20.5,30.5,8.16
1730,2021,6,25,0,10,acclimation,8_9_0,20.4,30.4,8.14
1731,2021,6,25,0,20,acclimation,8_9_0,20.4,30.3,8.15
1732,2021,6,25,0,30,acclimation,8_9_0,20.3,30.3,8.16
1733,2021,6,25,0,40,acclimation,8_9_0,20.8,30.3,8.14
1734,2021,6,25,0,50,acclimation,8_9_0,20,30.3,8.15
1735,2021,6,25,1,0,acclimation,8_9_1,20.1,30.3,8.15
1736,2021,6,25,1,10,acclimation,8_9_1,20.3,30.3,8.15
1737,2021,6,25,1,20,acclimation,8_9_1,20.5,30.2,8.14
1738,2021,6,25,1,30,acclimation,8_9_1,21.1,30.2,8.15
1739,2021,6,25,1,40,acclimation,8_9_1,20.5,30.2,8.15
1740,2021,6,25,1,50,acclimation,8_9_1,20.7,30.2,8.14
1741,2021,6,25,2,0,acclimation,8_9_2,21.3,30.2,8.14
1742,2021,6,25,2,10,acclimation,8_9_2,21.3,30.1,8.15
1743,2021,6,25,2,20,acclimation,8_9_2,20.8,30.2,8.15
1744,2021,6,25,2,30,acclimation,8_9_2,20.6,30.3,8.15
1745,2021,6,25,2,40,acclimation,8_9_2,21.3,30.3,8.15
1746,2021,6,25,2,50,acclimation,8_9_2,21.2,30.4,8.15
1747,2021,6,25,3,0,acclimation,8_9_3,20.9,30.4,8.15
1748,2021,6,25,3,10,acclimation,8_9_3,20.6,30.4,8.15
1749,2021,6,25,3,20,acclimation,8_9_3,21.3,30.4,8.15
1750,2021,6,25,3,30,acclimation,8_9_3,21.4,30.4,8.16
1751,2021,6,25,3,40,acclimation,8_9_3,21.8,30.4,8.14
1752,2021,6,25,3,50,acclimation,8_9_3,21.4,30.4,8.16
1753,2021,6,25,4,0,acclimation,8_9_4,21.4,30.4,8.14
1754,2021,6,25,4,10,acclimation,8_9_4,21.1,30.3,8.15
1755,2021,6,25,4,20,acclimation,8_9_4,21,30.3,8.16
1756,2021,6,25,4,30,acclimation,8_9_4,21.2,30.2,8.14
1757,2021,6,25,4,40,acclimation,8_9_4,21,30.2,8.15
1758,2021,6,25,4,50,acclimation,8_9_4,20.9,30.2,8.15
1759,2021,6,25,5,0,acclimation,8_9_5,20.9,30.2,8.15
1760,2021,6,25,5,10,acclimation,8_9_5,21.2,30.2,8.15
1761,2021,6,25,5,20,acclimation,8_9_5,21.6,30.2,8.15
1762,2021,6,25,5,30,acclimation,8_9_5,21.3,30.2,8.16
1763,2021,6,25,5,40,acclimation,8_9_5,21.4,30.2,8.15
1764,2021,6,25,5,50,acclimation,8_9_5,20.9,30.2,8.16
1765,2021,6,25,6,0,acclimation,8_9_6,21.2,30.3,8.15
1766,2021,6,25,6,10,acclimation,8_9_6,21.3,30.2,8.15
1767,2021,6,25,6,20,acclimation,8_9_6,21.7,30.2,8.15
1768,2021,6,25,6,30,acclimation,8_9_6,21.6,30.2,8.16
1769,2021,6,25,6,40,acclimation,8_9_6,21.7,30.1,8.14
1770,2021,6,25,6,50,acclimation,8_9_6,21.6,30.1,8.15
1771,2021,6,25,7,0,acclimation,8_9_7,21.5,30.1,8.14
1772,2021,6,25,7,10,acclimation,8_9_7,21.6,30.1,8.15
1773,2021,6,25,7,20,acclimation,8_9_7,21.4,30,8.14
1774,2021,6,25,7,30,acclimation,8_9_7,21.5,29.9,8.16
1775,2021,6,25,7,40,acclimation,8_9_7,21.1,30,8.15
1776,2021,6,25,7,50,acclimation,8_9_7,21.2,29.9,8.16
1777,2021,6,25,8,0,acclimation,8_9_8,21.4,29.8,8.15
1778,2021,6,25,8,10,acclimation,8_9_8,21,29.8,8.15
1779,2021,6,25,8,20,acclimation,8_9_8,21.2,29.8,8.14
1780,2021,6,25,8,30,acclimation,8_9_8,20.6,29.7,8.16
1781,2021,6,25,8,40,acclimation,8_9_8,21.3,29.7,8.15
1782,2021,6,25,8,50,acclimation,8_9_8,21,29.8,8.15
1783,2021,6,25,9,0,acclimation,8_9_9,20.9,29.9,8.15
1784,2021,6,25,9,10,acclimation,8_9_9,20.5,29.9,8.16
1785,2021,6,25,9,20,acclimation,8_9_9,20.7,29.9,8.15
1786,2021,6,25,9,30,acclimation,8_9_9,20.7,30,8.14
1787,2021,6,25,9,40,acclimation,8_9_9,20.7,30.1,8.15
1788,2021,6,25,9,50,acclimation,8_9_9,20.8,30.1,8.15
1789,2021,6,25,10,0,acclimation,8_9_10,20.7,30.2,8.15
1790,2021,6,25,10,10,acclimation,8_9_10,20.8,30.3,8.15
1791,2021,6,25,10,20,acclimation,8_9_10,20.8,30.4,8.16
1792,2021,6,25,10,30,acclimation,8_9_10,20.9,30.5,8.14
1793,2021,6,25,10,40,acclimation,8_9_10,21.1,30.6,8.15
1794,2021,6,25,10,50,acclimation,8_9_10,20.9,30.6,8.14
1795,2021,6,25,11,0,acclimation,8_9_11,21.1,30.6,8.15
1796,2021,6,25,11,10,acclimation,8_9_11,20.5,30.6,8.14
1797,2021,6,25,11,20,acclimation,8_9_11,20.7,30.6,8.15
1798,2021,6,25,11,30,acclimation,8_9_11,20.4,30.5,8.15
1799,2021,6,25,11,40,acclimation,8_9_11,20.6,30.5,8.15
1800,2021,6,25,11,50,acclimation,8_9_11,20.5,30.4,8.15
1801,2021,6,25,12,0,acclimation,8_9_12,19.8,30.5,8.16
1802,2021,6,25,12,10,acclimation,8_9_12,20.1,30.5,8.15
1803,2021,6,25,12,20,acclimation,8_9_12,19.8,30.5,8.16
1804,2021,6,25,12,30,acclimation,8_9_12,19.4,30.5,8.14
1805,2021,6,25,12,40,acclimation,8_9_12,19.5,30.5,8.15
1806,2021,6,25,12,50,acclimation,8_9_12,19.2,30.4,8.16
1807,2021,6,25,13,0,acclimation,8_9_13,19.6,30.4,8.16
1808,2021,6,25,13,10,acclimation,8_9_13,19.4,30.5,8.15
1809,2021,6,25,13,20,acclimation,8_9_13,19.3,30.6,8.14
1810,2021,6,25,13,30,acclimation,8_9_13,19.4,30.6,8.15
1811,2021,6,25,13,40,acclimation,8_9_13,19,30.5,8.15
1812,2021,6,25,13,50,acclimation,8_9_13,19.5,30.6,8.14
1813,2021,6,25,14,0,acclimation,8_9_14,19.2,30.6,8.15
1814,2021,6,25,14,10,acclimation,8_9_14,19.1,30.6,8.15
1815,2021,6,25,14,20,acclimation,8_9_14,19.2,30.5,8.15
1816,2021,6,25,14,30,acclimation,8_9_14,19.2,30.4,8.15
1817,2021,6,25,14,40,acclimation,8_9_14,19,30.3,8.15
1818,2021,6,25,14,50,acclimation,8_9_14,19,30.3,8.16
1819,2021,6,25,15,0,acclimation,8_9_15,19.3,30.2,8.16
1820,2021,6,25,15,10,acclimation,8_9_15,19.1,30.2,8.15
1821,2021,6,25,15,20,acclimation,8_9_15,19.3,30.3,8.15
1822,2021,6,25,15,30,acclimation,8_9_15,18.9,30.4,8.16
1823,2021,6,25,15,40,acclimation,8_9_15,19.6,30.4,8.15
1824,2021,6,25,15,50,acclimation,8_9_15,19.8,30.4,8.15
1825,2021,6,25,16,0,acclimation,8_9_16,19.6,30.4,8.14
1826,2021,6,25,16,10,acclimation,8_9_16,19.9,30.5,8.15
1827,2021,6,25,16,20,acclimation,8_9_16,20,30.6,8.15
1828,2021,6,25,16,30,acclimation,8_9_16,20.4,30.6,8.16
1829,2021,6,25,16,40,acclimation,8_9_16,20.1,30.7,8.15
1830,2021,6,25,16,50,acclimation,8_9_16,20.5,30.7,8.14
1831,2021,6,25,17,0,acclimation,8_9_17,20.3,30.8,8.15
1832,2021,6,25,17,10,acclimation,8_9_17,20.3,30.8,8.16
1833,2021,6,25,17,20,acclimation,8_9_17,20.6,30.9,8.15
1834,2021,6,25,17,30,acclimation,8_9_17,20.4,30.9,8.14
1835,2021,6,25,17,40,acclimation,8_9_17,20.3,31,8.15
1836,2021,6,25,17,50,acclimation,8_9_17,20.6,31,8.15
1837,2021,6,25,18,0,acclimation,8_9_18,20.5,31,8.15
1838,2021,6,25,18,10,acclimation,8_9_18,20.3,30.9,8.16
1839,2021,6,25,18,20,acclimation,8_9_18,20.7,30.8,8.15
1840,2021,6,25,18,30,acclimation,8_9_18,20.7,30.9,8.15
1841,2021,6,25,18,40,acclimation,8_9_18,20.7,31,8.15
1842,2021,6,25,18,50,acclimation,8_9_18,20.6,31,8.15
1843,2021,6,25,19,0,acclimation,8_9_19,19.8,31.1,8.15
1844,2021,6,25,19,10,acclimation,8_9_19,19.6,31,8.15
1845,2021,6,25,19,20,acclimation,8_9_19,19.6,30.9,8.14
1846,2021,6,25,19,30,acclimation,8_9_19,19.9,31,8.14
1847,2021,6,25,19,40,acclimation,8_9_19,19.6,31,8.15
1848,2021,6,25,19,50,acclimation,8_9_19,19.8,31,8.14
1849,2021,6,25,20,0,acclimation,8_9_20,19.7,31,8.15
1850,2021,6,25,20,10,acclimation,8_9_20,19.6,31,8.15
1851,2021,6,25,20,20,acclimation,8_9_20,19.5,31,8.15
1852,2021,6,25,20,30,acclimation,8_9_20,19.3,31,8.15
1853,2021,6,25,20,40,acclimation,8_9_20,19.4,30.9,8.14
1854,2021,6,25,20,50,acclimation,8_9_20,19.9,30.9,8.15
1855,2021,6,25,21,0,acclimation,8_9_21,19.8,30.9,8.14
1856,2021,6,25,21,10,acclimation,8_9_21,19.3,30.9,8.16
1857,2021,6,25,21,20,acclimation,8_9_21,19.5,30.9,8.15
1858,2021,6,25,21,30,acclimation,8_9_21,19.6,30.8,8.15
1859,2021,6,25,21,40,acclimation,8_9_21,19.5,30.8,8.15
1860,2021,6,25,21,50,acclimation,8_9_21,19.4,30.7,8.15
1861,2021,6,25,22,0,acclimation,8_9_22,19.4,30.6,8.16
1862,2021,6,25,22,10,acclimation,8_9_22,19.6,30.5,8.16
1863,2021,6,25,22,20,acclimation,8_9_22,19.5,30.5,8.15
1864,2021,6,25,22,30,acclimation,8_9_22,19.6,30.6,8.14
1865,2021,6,25,22,40,acclimation,8_9_22,19.7,30.6,8.15
1866,2021,6,25,22,50,acclimation,8_9_22,19.7,30.7,8.15
1867,2021,6,25,23,0,acclimation,8_9_23,19.5,30.7,8.14
1868,2021,6,25,23,10,acclimation,8_9_23,19.8,30.7,8.14
1869,2021,6,25,23,20,acclimation,8_9_23,20,30.7,8.14
1870,2021,6,25,23,30,acclimation,8_9_23,20.1,30.7,8.14
1871,2021,6,25,23,40,acclimation,8_9_23,19.9,30.7,8.15
1872,2021,6,25,23,50,acclimation,8_9_23,19.9,30.7,8.15
1873,2021,6,26,0,0,acclimation,8_10_0,20.1,30.7,8.16
1874,2021,6,26,0,10,acclimation,8_10_0,20.4,30.8,8.15
1875,2021,6,26,0,20,acclimation,8_10_0,20,30.9,8.14
1876,2021,6,26,0,30,acclimation,8_10_0,20,30.9,8.16
1877,2021,6,26,0,40,acclimation,8_10_0,20.1,30.9,8.16
1878,2021,6,26,0,50,acclimation,8_10_0,20.2,31,8.16
1879,2021,6,26,1,0,acclimation,8_10_1,20.1,31,8.15
1880,2021,6,26,1,10,acclimation,8_10_1,20.1,31.1,8.15
1881,2021,6,26,1,20,acclimation,8_10_1,20.2,31.2,8.14
1882,2021,6,26,1,30,acclimation,8_10_1,20.4,31.2,8.14
1883,2021,6,26,1,40,acclimation,8_10_1,20.5,31.2,8.16
1884,2021,6,26,1,50,acclimation,8_10_1,20.1,31.2,8.15
1885,2021,6,26,2,0,acclimation,8_10_2,20,31.1,8.14
1886,2021,6,26,2,10,acclimation,8_10_2,20.3,31.2,8.15
1887,2021,6,26,2,20,acclimation,8_10_2,20.2,31.3,8.14
1888,2021,6,26,2,30,acclimation,8_10_2,19.9,31.3,8.14
1889,2021,6,26,2,40,acclimation,8_10_2,19.8,31.2,8.16
1890,2021,6,26,2,50,acclimation,8_10_2,19.7,31.3,8.16
1891,2021,6,26,3,0,acclimation,8_10_3,19.9,31.2,8.15
1892,2021,6,26,3,10,acclimation,8_10_3,19.9,31.2,8.14
1893,2021,6,26,3,20,acclimation,8_10_3,19.8,31.3,8.14
1894,2021,6,26,3,30,acclimation,8_10_3,19.3,31.3,8.15
1895,2021,6,26,3,40,acclimation,8_10_3,18.9,31.3,8.14
1896,2021,6,26,3,50,acclimation,8_10_3,19,31.3,8.14
1897,2021,6,26,4,0,acclimation,8_10_4,19.2,31.3,8.14
1898,2021,6,26,4,10,acclimation,8_10_4,19.3,31.3,8.14
1899,2021,6,26,4,20,acclimation,8_10_4,19.5,31.4,8.14
1900,2021,6,26,4,30,acclimation,8_10_4,19.4,31.4,8.13
1901,2021,6,26,4,40,acclimation,8_10_4,19.5,31.4,8.14
1902,2021,6,26,4,50,acclimation,8_10_4,19.7,31.3,8.14
1903,2021,6,26,5,0,acclimation,8_10_5,19.2,31.3,8.13
1904,2021,6,26,5,10,acclimation,8_10_5,19.5,31.2,8.14
1905,2021,6,26,5,20,acclimation,8_10_5,19.6,31.2,8.14
1906,2021,6,26,5,30,acclimation,8_10_5,19.6,31.2,8.14
1907,2021,6,26,5,40,acclimation,8_10_5,19.9,31.2,8.14
1908,2021,6,26,5,50,acclimation,8_10_5,19.7,31.2,8.15
1909,2021,6,26,6,0,acclimation,8_10_6,20,31.2,8.13
1910,2021,6,26,6,10,acclimation,8_10_6,20.2,31.2,8.13
1911,2021,6,26,6,20,acclimation,8_10_6,20.3,31.1,8.14
1912,2021,6,26,6,30,acclimation,8_10_6,19.9,31.1,8.14
1913,2021,6,26,6,40,acclimation,8_10_6,20,31.2,8.14
1914,2021,6,26,6,50,acclimation,8_10_6,20.1,31.2,8.13
1915,2021,6,26,7,0,acclimation,8_10_7,19.8,31.2,8.14
1916,2021,6,26,7,10,acclimation,8_10_7,20.1,31.2,8.14
1917,2021,6,26,7,20,acclimation,8_10_7,20.6,31.3,8.15
1918,2021,6,26,7,30,acclimation,8_10_7,20.2,31.3,8.14
1919,2021,6,26,7,40,acclimation,8_10_7,19.9,31.3,8.15
1920,2021,6,26,7,50,acclimation,8_10_7,20,31.2,8.13
1921,2021,6,26,8,0,acclimation,8_10_8,20.5,31.3,8.14
1922,2021,6,26,8,10,acclimation,8_10_8,20,31.3,8.14
1923,2021,6,26,8,20,acclimation,8_10_8,20.3,31.3,8.13
1924,2021,6,26,8,30,acclimation,8_10_8,20.2,31.3,8.13
1925,2021,6,26,8,40,acclimation,8_10_8,20.1,31.4,8.13
1926,2021,6,26,8,50,acclimation,8_10_8,20.2,31.4,8.13
1927,2021,6,26,9,0,acclimation,8_10_9,20.3,31.3,8.14
1928,2021,6,26,9,10,acclimation,8_10_9,19.9,31.3,8.15
1929,2021,6,26,9,20,acclimation,8_10_9,19.8,31.3,8.14
1930,2021,6,26,9,30,acclimation,8_10_9,19.8,31.2,8.15
1931,2021,6,26,9,40,acclimation,8_10_9,19.6,31.3,8.14
1932,2021,6,26,9,50,acclimation,8_10_9,19.8,31.3,8.14
1933,2021,6,26,10,0,acclimation,8_10_10,19.8,31.4,8.14
1934,2021,6,26,10,10,acclimation,8_10_10,20.1,31.4,8.14
